mod_id,modality,person_id
3,Family,9054
1,Couples,9057
2,Individuals,9057
3,Family,9057
1,Couples,9058
2,Individuals,9058
3,Family,9058
1,Couples,9060
2,Individuals,9060
3,Family,9060
1,Couples,9061
2,Individuals,9061
3,Family,9061
0,Group,9062
2,Individuals,9062
3,Family,9062
1,Couples,9063
2,Individuals,9063
0,Group,9065
1,Couples,9065
2,Individuals,9065
2,Individuals,9066
3,Family,9066
1,Couples,9067
2,Individuals,9067
3,Family,9067
0,Group,9068
1,Couples,9068
2,Individuals,9068
1,Couples,9069
2,Individuals,9069
3,Family,9069
0,Group,9071
2,Individuals,9071
1,Couples,9072
2,Individuals,9072
3,Family,9072
1,Couples,9073
2,Individuals,9073
3,Family,9073
2,Individuals,9074
2,Individuals,9075
3,Family,9075
2,Individuals,9077
3,Family,9077
2,Individuals,9078
0,Group,9079
2,Individuals,9079
0,Group,9080
2,Individuals,9080
3,Family,9080
0,Group,9081
2,Individuals,9081
0,Group,9082
1,Couples,9082
2,Individuals,9082
0,Group,9083
2,Individuals,9083
3,Family,9083
1,Couples,9086
2,Individuals,9086
1,Couples,9087
2,Individuals,9087
3,Family,9087
2,Individuals,9089
3,Family,9089
1,Couples,9090
2,Individuals,9090
3,Family,9090
1,Couples,9091
2,Individuals,9091
3,Family,9091
2,Individuals,9092
2,Individuals,9093
3,Family,9093
1,Couples,9094
2,Individuals,9094
3,Family,9094
1,Couples,9095
2,Individuals,9095
3,Family,9095
1,Couples,9096
2,Individuals,9096
3,Family,9096
1,Couples,9097
2,Individuals,9097
3,Family,9097
2,Individuals,9098
1,Couples,9099
2,Individuals,9099
3,Family,9099
2,Individuals,9100
2,Individuals,9101
3,Family,9101
0,Group,9102
1,Couples,9102
2,Individuals,9102
0,Group,9103
2,Individuals,9103
3,Family,9103
2,Individuals,9104
3,Family,9104
0,Group,9105
1,Couples,9105
2,Individuals,9105
2,Individuals,9106
2,Individuals,9108
2,Individuals,9110
0,Group,9111
1,Couples,9111
2,Individuals,9111
1,Couples,9112
2,Individuals,9112
3,Family,9112
2,Individuals,9113
1,Couples,9114
2,Individuals,9114
3,Family,9114
0,Group,9115
2,Individuals,9115
3,Family,9115
2,Individuals,9116
3,Family,9116
2,Individuals,9117
1,Couples,9118
2,Individuals,9118
3,Family,9118
1,Couples,9119
2,Individuals,9119
3,Family,9119
2,Individuals,9120
3,Family,9120
0,Group,9121
2,Individuals,9121
2,Individuals,9122
1,Couples,9123
2,Individuals,9123
1,Couples,9125
2,Individuals,9125
3,Family,9125
1,Couples,9126
2,Individuals,9126
3,Family,9126
0,Group,9127
1,Couples,9127
2,Individuals,9127
2,Individuals,9129
1,Couples,9130
2,Individuals,9130
3,Family,9130
2,Individuals,9131
0,Group,9132
1,Couples,9132
2,Individuals,9132
2,Individuals,9133
2,Individuals,9134
0,Group,9135
1,Couples,9135
2,Individuals,9135
2,Individuals,9136
1,Couples,9137
2,Individuals,9137
3,Family,9137
1,Couples,9138
2,Individuals,9138
3,Family,9138
1,Couples,9139
2,Individuals,9139
3,Family,9139
1,Couples,9140
2,Individuals,9140
3,Family,9140
1,Couples,9141
2,Individuals,9141
3,Family,9141
2,Individuals,9142
1,Couples,9143
2,Individuals,9143
0,Group,9144
1,Couples,9144
2,Individuals,9144
0,Group,9145
2,Individuals,9145
2,Individuals,9146
2,Individuals,9147
0,Group,9148
1,Couples,9148
2,Individuals,9148
0,Group,9149
2,Individuals,9149
0,Group,9150
1,Couples,9150
2,Individuals,9150
0,Group,9151
1,Couples,9151
2,Individuals,9151
1,Couples,9152
2,Individuals,9152
0,Group,9153
2,Individuals,9153
3,Family,9153
1,Couples,9154
2,Individuals,9154
3,Family,9154
1,Couples,9155
2,Individuals,9155
3,Family,9155
2,Individuals,9156
1,Couples,9157
2,Individuals,9157
0,Group,9158
1,Couples,9158
2,Individuals,9158
1,Couples,9159
2,Individuals,9159
3,Family,9159
2,Individuals,9161
1,Couples,9162
2,Individuals,9162
1,Couples,9163
2,Individuals,9163
1,Couples,9164
2,Individuals,9164
2,Individuals,9165
1,Couples,9166
2,Individuals,9166
3,Family,9166
1,Couples,9168
2,Individuals,9168
3,Family,9168
1,Couples,9169
2,Individuals,9169
3,Family,9169
1,Couples,9170
2,Individuals,9170
3,Family,9170
1,Couples,9172
2,Individuals,9172
3,Family,9172
1,Couples,9173
2,Individuals,9173
3,Family,9173
1,Couples,9174
2,Individuals,9174
3,Family,9174
0,Group,9175
1,Couples,9175
2,Individuals,9175
1,Couples,9176
2,Individuals,9176
3,Family,9176
1,Couples,9177
2,Individuals,9177
3,Family,9177
2,Individuals,9179
1,Couples,9180
2,Individuals,9180
0,Group,9181
1,Couples,9181
2,Individuals,9181
2,Individuals,9182
0,Group,9183
2,Individuals,9183
3,Family,9183
0,Group,9184
1,Couples,9184
2,Individuals,9184
1,Couples,9185
2,Individuals,9185
3,Family,9185
2,Individuals,9186
2,Individuals,9187
3,Family,9187
1,Couples,9188
2,Individuals,9188
3,Family,9188
1,Couples,9189
2,Individuals,9189
3,Family,9189
0,Group,9190
1,Couples,9190
2,Individuals,9190
1,Couples,9191
2,Individuals,9191
1,Couples,9192
2,Individuals,9192
3,Family,9192
0,Group,9193
1,Couples,9193
2,Individuals,9193
2,Individuals,9194
0,Group,9195
1,Couples,9195
2,Individuals,9195
0,Group,9196
1,Couples,9196
2,Individuals,9196
0,Group,9197
2,Individuals,9197
0,Group,9198
2,Individuals,9198
0,Group,9199
2,Individuals,9199
0,Group,9200
1,Couples,9200
2,Individuals,9200
0,Group,9201
1,Couples,9201
2,Individuals,9201
2,Individuals,9202
1,Couples,9203
2,Individuals,9203
3,Family,9203
2,Individuals,9204
2,Individuals,9205
2,Individuals,9206
1,Couples,9207
2,Individuals,9207
3,Family,9207
0,Group,9208
1,Couples,9208
2,Individuals,9208
1,Couples,9209
2,Individuals,9209
1,Couples,9210
2,Individuals,9210
3,Family,9210
2,Individuals,9211
3,Family,9211
1,Couples,9212
2,Individuals,9212
2,Individuals,9213
3,Family,9213
2,Individuals,9215
3,Family,9215
2,Individuals,9217
2,Individuals,9218
2,Individuals,9219
1,Couples,9220
2,Individuals,9220
3,Family,9220
1,Couples,9221
2,Individuals,9221
2,Individuals,9222
1,Couples,9223
2,Individuals,9223
1,Couples,9224
2,Individuals,9224
3,Family,9224
2,Individuals,9225
3,Family,9225
1,Couples,9226
2,Individuals,9226
3,Family,9226
1,Couples,9227
2,Individuals,9227
1,Couples,9228
2,Individuals,9228
3,Family,9228
2,Individuals,9229
1,Couples,9230
2,Individuals,9230
1,Couples,9231
2,Individuals,9231
3,Family,9231
1,Couples,9232
2,Individuals,9232
3,Family,9232
1,Couples,9234
2,Individuals,9234
3,Family,9234
1,Couples,9235
2,Individuals,9235
3,Family,9235
1,Couples,9236
2,Individuals,9236
3,Family,9236
1,Couples,9237
2,Individuals,9237
3,Family,9237
2,Individuals,9238
2,Individuals,9239
0,Group,9240
1,Couples,9240
2,Individuals,9240
1,Couples,9241
2,Individuals,9241
3,Family,9241
1,Couples,9242
2,Individuals,9242
2,Individuals,9243
2,Individuals,9244
0,Group,9245
1,Couples,9245
2,Individuals,9245
1,Couples,9246
2,Individuals,9246
3,Family,9246
2,Individuals,9247
1,Couples,9248
2,Individuals,9248
0,Group,9249
2,Individuals,9249
2,Individuals,9250
3,Family,9250
0,Group,9251
1,Couples,9251
2,Individuals,9251
1,Couples,9252
2,Individuals,9252
3,Family,9252
1,Couples,9253
2,Individuals,9253
3,Family,9253
1,Couples,9254
2,Individuals,9254
3,Family,9254
0,Group,9255
2,Individuals,9255
3,Family,9255
1,Couples,9256
2,Individuals,9256
3,Family,9256
1,Couples,9257
2,Individuals,9257
3,Family,9257
1,Couples,9258
2,Individuals,9258
0,Group,9259
1,Couples,9259
2,Individuals,9259
1,Couples,9260
2,Individuals,9260
3,Family,9260
1,Couples,9261
2,Individuals,9261
3,Family,9261
1,Couples,9263
2,Individuals,9263
3,Family,9263
1,Couples,9264
2,Individuals,9264
2,Individuals,9266
2,Individuals,9267
1,Couples,9268
2,Individuals,9268
0,Group,9269
2,Individuals,9269
1,Couples,9270
2,Individuals,9270
3,Family,9270
1,Couples,9271
2,Individuals,9271
1,Couples,9272
2,Individuals,9272
3,Family,9272
1,Couples,9273
2,Individuals,9273
3,Family,9273
2,Individuals,9274
0,Group,9275
2,Individuals,9275
1,Couples,9276
2,Individuals,9276
1,Couples,9277
2,Individuals,9277
3,Family,9277
1,Couples,9278
2,Individuals,9278
3,Family,9278
2,Individuals,9279
1,Couples,9280
2,Individuals,9280
3,Family,9280
2,Individuals,9281
3,Family,9281
1,Couples,9282
2,Individuals,9282
3,Family,9282
0,Group,9284
2,Individuals,9284
0,Group,9285
2,Individuals,9285
3,Family,9285
1,Couples,9286
2,Individuals,9286
3,Family,9286
1,Couples,9288
2,Individuals,9288
3,Family,9288
1,Couples,9289
2,Individuals,9289
1,Couples,9290
2,Individuals,9290
0,Group,9291
1,Couples,9291
2,Individuals,9291
1,Couples,9292
2,Individuals,9292
3,Family,9292
1,Couples,9293
2,Individuals,9293
3,Family,9293
2,Individuals,9294
1,Couples,9295
2,Individuals,9295
3,Family,9295
1,Couples,9296
2,Individuals,9296
3,Family,9296
1,Couples,9297
2,Individuals,9297
3,Family,9297
1,Couples,9298
2,Individuals,9298
3,Family,9298
2,Individuals,9299
1,Couples,9301
2,Individuals,9301
1,Couples,9302
2,Individuals,9302
3,Family,9302
1,Couples,9303
2,Individuals,9303
3,Family,9303
2,Individuals,9304
3,Family,9304
1,Couples,9305
2,Individuals,9305
3,Family,9305
1,Couples,9306
2,Individuals,9306
3,Family,9306
2,Individuals,9307
2,Individuals,9308
2,Individuals,9309
2,Individuals,9310
3,Family,9310
1,Couples,9311
2,Individuals,9311
3,Family,9311
1,Couples,9312
2,Individuals,9312
1,Couples,9313
2,Individuals,9313
3,Family,9313
2,Individuals,9314
1,Couples,9315
2,Individuals,9315
3,Family,9315
1,Couples,9316
2,Individuals,9316
3,Family,9316
1,Couples,9317
2,Individuals,9317
3,Family,9317
0,Group,9318
2,Individuals,9318
1,Couples,9319
2,Individuals,9319
3,Family,9319
2,Individuals,9320
0,Group,9321
1,Couples,9321
2,Individuals,9321
1,Couples,9322
2,Individuals,9322
3,Family,9322
1,Couples,9323
2,Individuals,9323
3,Family,9323
2,Individuals,9324
1,Couples,9325
2,Individuals,9325
3,Family,9325
1,Couples,9326
2,Individuals,9326
3,Family,9326
1,Couples,9327
2,Individuals,9327
3,Family,9327
2,Individuals,9328
3,Family,9328
0,Group,9329
2,Individuals,9329
1,Couples,9330
2,Individuals,9330
3,Family,9330
1,Couples,9331
2,Individuals,9331
3,Family,9331
2,Individuals,9332
2,Individuals,9333
3,Family,9333
2,Individuals,9334
3,Family,9334
1,Couples,9335
2,Individuals,9335
3,Family,9335
1,Couples,9336
2,Individuals,9336
3,Family,9336
1,Couples,9337
2,Individuals,9337
3,Family,9337
2,Individuals,9338
1,Couples,9339
2,Individuals,9339
3,Family,9339
2,Individuals,9340
1,Couples,9341
2,Individuals,9341
3,Family,9341
2,Individuals,9342
1,Couples,9343
2,Individuals,9343
3,Family,9343
1,Couples,9344
2,Individuals,9344
3,Family,9344
2,Individuals,9345
2,Individuals,9346
1,Couples,9347
2,Individuals,9347
3,Family,9347
2,Individuals,9348
2,Individuals,9349
1,Couples,9350
2,Individuals,9350
3,Family,9350
1,Couples,9351
2,Individuals,9351
3,Family,9351
1,Couples,9352
2,Individuals,9352
3,Family,9352
0,Group,9353
1,Couples,9353
2,Individuals,9353
2,Individuals,9354
1,Couples,9355
2,Individuals,9355
3,Family,9355
2,Individuals,9356
3,Family,9356
1,Couples,9357
2,Individuals,9357
3,Family,9357
2,Individuals,9358
1,Couples,9359
2,Individuals,9359
3,Family,9359
0,Group,9360
2,Individuals,9360
3,Family,9360
2,Individuals,9361
2,Individuals,9362
0,Group,9363
1,Couples,9363
2,Individuals,9363
1,Couples,9364
2,Individuals,9364
3,Family,9364
2,Individuals,9365
0,Group,9366
2,Individuals,9366
3,Family,9366
1,Couples,9367
2,Individuals,9367
3,Family,9367
0,Group,9368
1,Couples,9368
2,Individuals,9368
2,Individuals,9369
2,Individuals,9370
2,Individuals,9371
0,Group,9372
1,Couples,9372
2,Individuals,9372
2,Individuals,9373
1,Couples,9374
2,Individuals,9374
3,Family,9374
2,Individuals,9375
1,Couples,9376
2,Individuals,9376
3,Family,9376
1,Couples,9377
2,Individuals,9377
3,Family,9377
1,Couples,9378
2,Individuals,9378
3,Family,9378
2,Individuals,9379
1,Couples,9380
2,Individuals,9380
3,Family,9380
2,Individuals,9381
1,Couples,9382
2,Individuals,9382
3,Family,9382
2,Individuals,9383
2,Individuals,9384
0,Group,9385
2,Individuals,9385
2,Individuals,9386
2,Individuals,9387
2,Individuals,9388
1,Couples,9389
2,Individuals,9389
3,Family,9389
1,Couples,9390
2,Individuals,9390
0,Group,9391
1,Couples,9391
2,Individuals,9391
1,Couples,9392
2,Individuals,9392
3,Family,9392
1,Couples,9394
2,Individuals,9394
2,Individuals,9395
2,Individuals,9396
1,Couples,9397
2,Individuals,9397
3,Family,9397
0,Group,9398
1,Couples,9398
2,Individuals,9398
0,Group,9399
2,Individuals,9399
1,Couples,9400
2,Individuals,9400
2,Individuals,9402
1,Couples,9403
2,Individuals,9403
3,Family,9403
2,Individuals,9404
1,Couples,9405
2,Individuals,9405
3,Family,9405
2,Individuals,9407
1,Couples,9408
2,Individuals,9408
3,Family,9408
1,Couples,9409
2,Individuals,9409
3,Family,9409
1,Couples,9410
2,Individuals,9410
1,Couples,9411
2,Individuals,9411
1,Couples,9412
2,Individuals,9412
1,Couples,9413
2,Individuals,9413
3,Family,9413
1,Couples,9414
2,Individuals,9414
3,Family,9414
2,Individuals,9415
1,Couples,9416
2,Individuals,9416
3,Family,9416
2,Individuals,9418
0,Group,9419
1,Couples,9419
2,Individuals,9419
0,Group,9420
1,Couples,9420
2,Individuals,9420
1,Couples,9421
2,Individuals,9421
3,Family,9421
1,Couples,9422
2,Individuals,9422
1,Couples,9423
2,Individuals,9423
3,Family,9423
1,Couples,9424
2,Individuals,9424
3,Family,9424
2,Individuals,9425
1,Couples,9426
2,Individuals,9426
3,Family,9426
2,Individuals,9427
2,Individuals,9428
2,Individuals,9429
1,Couples,9430
2,Individuals,9430
2,Individuals,9431
1,Couples,9432
2,Individuals,9432
3,Family,9432
1,Couples,9434
2,Individuals,9434
3,Family,9434
1,Couples,9435
2,Individuals,9435
3,Family,9435
1,Couples,9436
2,Individuals,9436
3,Family,9436
2,Individuals,9437
1,Couples,9438
2,Individuals,9438
3,Family,9438
1,Couples,9440
2,Individuals,9440
3,Family,9440
1,Couples,9441
2,Individuals,9441
3,Family,9441
1,Couples,9442
2,Individuals,9442
3,Family,9442
1,Couples,9443
2,Individuals,9443
3,Family,9443
2,Individuals,9444
1,Couples,9445
2,Individuals,9445
3,Family,9445
1,Couples,9446
2,Individuals,9446
3,Family,9446
0,Group,9447
1,Couples,9447
2,Individuals,9447
1,Couples,9448
2,Individuals,9448
3,Family,9448
0,Group,9449
1,Couples,9449
2,Individuals,9449
2,Individuals,9450
1,Couples,9451
2,Individuals,9451
3,Family,9451
2,Individuals,9452
2,Individuals,9453
0,Group,9454
1,Couples,9454
2,Individuals,9454
1,Couples,9455
2,Individuals,9455
1,Couples,9456
2,Individuals,9456
3,Family,9456
1,Couples,9457
2,Individuals,9457
2,Individuals,9458
3,Family,9458
1,Couples,9459
2,Individuals,9459
3,Family,9459
1,Couples,9460
2,Individuals,9460
3,Family,9460
1,Couples,9461
2,Individuals,9461
3,Family,9461
2,Individuals,9462
3,Family,9462
0,Group,9463
1,Couples,9463
2,Individuals,9463
1,Couples,9464
2,Individuals,9464
3,Family,9464
1,Couples,9465
2,Individuals,9465
3,Family,9465
1,Couples,9466
2,Individuals,9466
3,Family,9466
1,Couples,9468
2,Individuals,9468
3,Family,9468
0,Group,9469
1,Couples,9469
2,Individuals,9469
1,Couples,9470
2,Individuals,9470
3,Family,9470
0,Group,9471
2,Individuals,9471
1,Couples,9472
2,Individuals,9472
3,Family,9472
2,Individuals,9473
3,Family,9473
1,Couples,9474
2,Individuals,9474
1,Couples,9475
2,Individuals,9475
1,Couples,9476
2,Individuals,9476
3,Family,9476
1,Couples,9477
2,Individuals,9477
1,Couples,9478
2,Individuals,9478
3,Family,9478
0,Group,9479
2,Individuals,9479
3,Family,9479
1,Couples,9480
2,Individuals,9480
2,Individuals,9481
1,Couples,9482
2,Individuals,9482
3,Family,9482
2,Individuals,9483
1,Couples,9484
2,Individuals,9484
3,Family,9484
1,Couples,9485
2,Individuals,9485
3,Family,9485
1,Couples,9486
2,Individuals,9486
3,Family,9486
2,Individuals,9487
1,Couples,9488
2,Individuals,9488
3,Family,9488
1,Couples,9489
2,Individuals,9489
3,Family,9489
1,Couples,9490
2,Individuals,9490
1,Couples,9491
2,Individuals,9491
3,Family,9491
0,Group,9492
1,Couples,9492
2,Individuals,9492
2,Individuals,9493
2,Individuals,9495
2,Individuals,9497
0,Group,9498
2,Individuals,9498
1,Couples,9499
2,Individuals,9499
3,Family,9499
1,Couples,9500
2,Individuals,9500
2,Individuals,9501
1,Couples,9502
2,Individuals,9502
1,Couples,9503
2,Individuals,9503
2,Individuals,9504
3,Family,9504
1,Couples,9505
2,Individuals,9505
3,Family,9505
1,Couples,9506
2,Individuals,9506
3,Family,9506
1,Couples,9507
2,Individuals,9507
3,Family,9507
2,Individuals,9508
3,Family,9508
1,Couples,9509
2,Individuals,9509
3,Family,9509
1,Couples,9510
2,Individuals,9510
3,Family,9510
1,Couples,9511
2,Individuals,9511
1,Couples,9512
2,Individuals,9512
3,Family,9512
1,Couples,9513
2,Individuals,9513
3,Family,9513
1,Couples,9514
2,Individuals,9514
3,Family,9514
1,Couples,9515
2,Individuals,9515
3,Family,9515
1,Couples,9516
2,Individuals,9516
1,Couples,9518
2,Individuals,9518
3,Family,9518
1,Couples,9519
2,Individuals,9519
3,Family,9519
1,Couples,9520
2,Individuals,9520
3,Family,9520
2,Individuals,9521
1,Couples,9522
2,Individuals,9522
3,Family,9522
2,Individuals,9523
0,Group,9524
2,Individuals,9524
3,Family,9524
0,Group,9525
1,Couples,9525
2,Individuals,9525
1,Couples,9526
2,Individuals,9526
3,Family,9526
0,Group,9527
1,Couples,9527
2,Individuals,9527
2,Individuals,9528
1,Couples,9529
2,Individuals,9529
3,Family,9529
1,Couples,9530
2,Individuals,9530
3,Family,9530
0,Group,9532
1,Couples,9532
2,Individuals,9532
1,Couples,9533
2,Individuals,9533
2,Individuals,9534
2,Individuals,9535
3,Family,9535
1,Couples,9536
2,Individuals,9536
3,Family,9536
1,Couples,9538
2,Individuals,9538
3,Family,9538
2,Individuals,9539
3,Family,9539
1,Couples,9540
2,Individuals,9540
3,Family,9540
1,Couples,9541
2,Individuals,9541
1,Couples,9542
2,Individuals,9542
3,Family,9542
2,Individuals,9543
2,Individuals,9544
3,Family,9544
2,Individuals,9545
0,Group,9546
2,Individuals,9546
3,Family,9546
1,Couples,9547
2,Individuals,9547
3,Family,9547
2,Individuals,9548
3,Family,9548
1,Couples,9549
2,Individuals,9549
3,Family,9549
1,Couples,9550
2,Individuals,9550
